app_id,name,price_usd,is_free,genres,categories,tags,platforms,positive_review_percentage,total_reviews,release_year,metacritic_score,avg_playtime_hours,required_age,header_image,steam_store_url,short_description,embedding_text
274500,Brigador: Up-Armored Edition,24.99,False,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Includes level editor, Family Sharing","Twin Stick Shooter, Action, Top-Down Shooter, Mechs, Difficult, Sci-fi, Destruction, Cyberpunk, Rogue-lite, Isometric","Windows, Mac, Linux",93.87,5462,2016.0,,5.6,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/274500/header.jpg?t=1769686572,https://store.steampowered.com/app/274500,"Pilot a mech to hunt down and destroy the oppressive government of a cyberpunk autocracy. In this fast-paced, top-down shooter, use overwhelming firepower to destroy columns of tanks and level buildings. Unlock up to 56 unique vehicles and 40 weapons.","Game: Brigador: Up-Armored Edition. Description: Pilot a mech to hunt down and destroy the oppressive government of a cyberpunk autocracy. In this fast-paced, top-down shooter, use overwhelming firepower to destroy columns of tanks and level buildings. Unlock up to 56 unique vehicles and 40 weapons. Genres: Action, Indie. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Includes level editor, Family Sharing. Community tags: Twin Stick Shooter, Action, Top-Down Shooter, Mechs, Difficult, Sci-fi, Destruction, Cyberpunk, Rogue-lite, Isometric. Supported platforms: Windows, Mac, Linux. Developer: Stellar Jockeys, Gausswerks."
560130,Pillars of Eternity II: Deadfire,9.99,False,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","RPG, Party-Based RPG, Isometric, CRPG, Story Rich, Character Customization, Singleplayer, Fantasy, Choices Matter, Open World","Windows, Mac, Linux",88.04,18931,2018.0,88.0,35.3,17,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/560130/header.jpg?t=1776350012,https://store.steampowered.com/app/560130,Patch 5.0 - Turn-based mode and The Ultimate challenge out now! Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship on a dangerous voyage of discovery across the vast unexplored archipelago region of the Deadfire.,"Game: Pillars of Eternity II: Deadfire. Description: Patch 5.0 - Turn-based mode and The Ultimate challenge out now! Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship on a dangerous voyage of discovery across the vast unexplored archipelago region of the Deadfire. Genres: RPG. Categories: Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing. Community tags: RPG, Party-Based RPG, Isometric, CRPG, Story Rich, Character Customization, Singleplayer, Fantasy, Choices Matter, Open World. Supported platforms: Windows, Mac, Linux. Developer: Obsidian Entertainment."
35140,Batman: Arkham Asylum Game of the Year Edition,2.99,False,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Action, Stealth, Third Person, Superhero, Adventure, Singleplayer, Open World, Beat 'em up, Detective, Comic Book",Windows,96.32,73651,2010.0,91.0,9.5,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/35140/header.jpg?t=1745966724,https://store.steampowered.com/app/35140,Experience what it’s like to be Batman and face off against Gotham's greatest villians. Explore every inch of Arkham Asylum and roam freely on the infamous island.,"Game: Batman: Arkham Asylum Game of the Year Edition. Description: Experience what it’s like to be Batman and face off against Gotham's greatest villians. Explore every inch of Arkham Asylum and roam freely on the infamous island. Genres: Action, Adventure. Categories: Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing. Community tags: Action, Stealth, Third Person, Superhero, Adventure, Singleplayer, Open World, Beat 'em up, Detective, Comic Book. Supported platforms: Windows. Developer: Rocksteady Studios."
237990,The Banner Saga,24.99,False,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing","RPG, Turn-Based, Strategy, Indie, Tactical, Turn-Based Strategy, Story Rich, Fantasy, Great Soundtrack, Kickstarter","Windows, Mac",88.98,15523,2014.0,80.0,9.3,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/237990/header.jpg?t=1650912084,https://store.steampowered.com/app/237990,Live through an epic role-playing Viking saga where your strategic choices directly affect your personal journey. Make allies as you travel with your caravan across this stunning yet harsh landscape. Carefully choose those who will help fight a new threat that jeopardizes an entire civilization.,"Game: The Banner Saga. Description: Live through an epic role-playing Viking saga where your strategic choices directly affect your personal journey. Make allies as you travel with your caravan across this stunning yet harsh landscape. Carefully choose those who will help fight a new threat that jeopardizes an entire civilization. Genres: Indie, RPG, Strategy. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing. Community tags: RPG, Turn-Based, Strategy, Indie, Tactical, Turn-Based Strategy, Story Rich, Fantasy, Great Soundtrack, Kickstarter. Supported platforms: Windows, Mac. Developer: Stoic."
8000,Tomb Raider: Anniversary,8.99,False,"Action, Adventure","Single-player, Full controller support, Family Sharing","Adventure, Action, Female Protagonist, Puzzle, Third Person, Platformer, Remake, Classic, Singleplayer, Action-Adventure",Windows,82.11,6684,2007.0,83.0,7.4,13,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/8000/header.jpg?t=1729009457,https://store.steampowered.com/app/8000,"Tomb Raider: Anniversary retraces Lara Croft's original genre-defining adventure  globe-trotting 3rd person action-adventure in pursuit of the legendary Scion artifact. Using an enhanced 'Tomb Raider: Legend' game engine, the graphics, technology and physics bring Lara's adventure and pursuit of a mystical artifact known only as the...","Game: Tomb Raider: Anniversary. Description: Tomb Raider: Anniversary retraces Lara Croft's original genre-defining adventure  globe-trotting 3rd person action-adventure in pursuit of the legendary Scion artifact. Using an enhanced 'Tomb Raider: Legend' game engine, the graphics, technology and physics bring Lara's adventure and pursuit of a mystical artifact known only as the... Genres: Action, Adventure. Categories: Single-player, Full controller support, Family Sharing. Community tags: Adventure, Action, Female Protagonist, Puzzle, Third Person, Platformer, Remake, Classic, Singleplayer, Action-Adventure. Supported platforms: Windows. Developer: Crystal Dynamics."
964350,At Home Alone,0.0,True,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Partial Controller Support","Free to Play, Horror, Psychological Horror, Anime, Indie, RPG, Adventure, Cute, RPGMaker, Simulation",Windows,84.82,1884,2018.0,,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/964350/header.jpg?t=1776277731,https://store.steampowered.com/app/964350,"This is a recreational healing Mini-plot game explored at home. Players will play and wander around the house from the perspective of a little girl. What will she do when she is alone? What strange stories will happen in the process, and in the process of exploration, you may find some strange secrets....","Game: At Home Alone. Description: This is a recreational healing Mini-plot game explored at home. Players will play and wander around the house from the perspective of a little girl. What will she do when she is alone? What strange stories will happen in the process, and in the process of exploration, you may find some strange secrets.... Genres: Adventure, Casual, Indie, RPG, Simulation, Strategy, Free To Play. Categories: Single-player, Steam Achievements, Partial Controller Support. Community tags: Free to Play, Horror, Psychological Horror, Anime, Indie, RPG, Adventure, Cute, RPGMaker, Simulation. Supported platforms: Windows. Developer: 阿正不经."
286690,Metro 2033 Redux,1.99,False,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Post-apocalyptic, FPS, Atmospheric, Story Rich, Horror, Action, Singleplayer, First-Person, Shooter, Stealth","Windows, Mac, Linux",91.51,110967,2014.0,,8.4,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/286690/header.jpg?t=1741110084,https://store.steampowered.com/app/286690,"In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the Earth's surface into a poisonous wasteland. A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age. The year is 2033.","Game: Metro 2033 Redux. Description: In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the Earth's surface into a poisonous wasteland. A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age. The year is 2033. Genres: Action. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing. Community tags: Post-apocalyptic, FPS, Atmospheric, Story Rich, Horror, Action, Singleplayer, First-Person, Shooter, Stealth. Supported platforms: Windows, Mac, Linux. Developer: 4A Games."
945490,Little Square Things,0.0,True,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud","Early Access, Indie, Strategy, Puzzle, Sokoban, Retro, Free to Play, Turn-Based, Family Friendly",Windows,87.34,79,2019.0,,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/945490/header.jpg?t=1734748832,https://store.steampowered.com/app/945490,Forget the box. Think outside the entire warehouse!,"Game: Little Square Things. Description: Forget the box. Think outside the entire warehouse! Genres: Indie, Strategy. Categories: Single-player, Steam Achievements, Full controller support, Steam Cloud. Community tags: Early Access, Indie, Strategy, Puzzle, Sokoban, Retro, Free to Play, Turn-Based, Family Friendly. Supported platforms: Windows. Developer: G.Reed."
578650,The Outer Worlds,7.49,False,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing","Open World, Action RPG, RPG, Exploration, FPS, Adventure, Singleplayer, Story Rich, Choices Matter, Sci-fi",Windows,83.4,26052,2020.0,82.0,20.6,17,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578650/header.jpg?t=1776350110,https://store.steampowered.com/app/578650,"The Outer Worlds is an award-winning single-player RPG from Obsidian Entertainment and Private Division. As you explore a space colony, the character you decide to become will determine how this player-driven story unfolds. In the colony's corporate equation, you are the unplanned variable.","Game: The Outer Worlds. Description: The Outer Worlds is an award-winning single-player RPG from Obsidian Entertainment and Private Division. As you explore a space colony, the character you decide to become will determine how this player-driven story unfolds. In the colony's corporate equation, you are the unplanned variable. Genres: RPG. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing. Community tags: Open World, Action RPG, RPG, Exploration, FPS, Adventure, Singleplayer, Story Rich, Choices Matter, Sci-fi. Supported platforms: Windows. Developer: Obsidian Entertainment."
22180,Penumbra Overture,9.99,False,"Action, Adventure, Indie","Single-player, Captions available, Family Sharing","Horror, Adventure, First-Person, Indie, Survival Horror, Atmospheric, Psychological Horror, Singleplayer, Story Rich, Stealth","Windows, Mac, Linux",90.35,3783,2009.0,73.0,6.5,17,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/22180/header.jpg?t=1727954565,https://store.steampowered.com/app/22180,"Penumbra: Overture is a first person survival horror game, emphasizing on survival and problem solving instead of mindless violence and gore.","Game: Penumbra Overture. Description: Penumbra: Overture is a first person survival horror game, emphasizing on survival and problem solving instead of mindless violence and gore. Genres: Action, Adventure, Indie. Categories: Single-player, Captions available, Family Sharing. Community tags: Horror, Adventure, First-Person, Indie, Survival Horror, Atmospheric, Psychological Horror, Singleplayer, Story Rich, Stealth. Supported platforms: Windows, Mac, Linux. Developer: Frictional Games."
207490,Rayman® Origins,5.99,False,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing","Platformer, 2D, Local Co-Op, Adventure, Cartoony, Great Soundtrack, Action, Colorful, Funny, Singleplayer","Windows, Mac",94.0,5148,2012.0,86.0,9.1,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/207490/header.jpg?t=1765229499,https://store.steampowered.com/app/207490,Experience the magical universe of Rayman with legendary 2D gameplay that has captured the hearts of millions of fans!,"Game: Rayman® Origins. Description: Experience the magical universe of Rayman with legendary 2D gameplay that has captured the hearts of millions of fans! Genres: Action, Adventure. Categories: Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing. Community tags: Platformer, 2D, Local Co-Op, Adventure, Cartoony, Great Soundtrack, Action, Colorful, Funny, Singleplayer. Supported platforms: Windows, Mac. Developer: Ubisoft Montpellier."
1651880,Welcome To Lakewood,0.99,False,"Adventure, Indie","Single-player, Family Sharing","Horror, First-Person, Investigation, Mystery, Adventure, Psychological Horror, Thriller, Story Rich, Exploration, 3D",Windows,77.78,9,2021.0,,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1651880/header.jpg?t=1623914566,https://store.steampowered.com/app/1651880,Investigate the sleepy town of Lakewood as you follow the trail of numerous missing person cases and the mysterious cause of the disappearances. Unravel the secret of Lakewood and try to survive its tightening grip.,"Game: Welcome To Lakewood. Description: Investigate the sleepy town of Lakewood as you follow the trail of numerous missing person cases and the mysterious cause of the disappearances. Unravel the secret of Lakewood and try to survive its tightening grip. Genres: Adventure, Indie. Categories: Single-player, Family Sharing. Community tags: Horror, First-Person, Investigation, Mystery, Adventure, Psychological Horror, Thriller, Story Rich, Exploration, 3D. Supported platforms: Windows. Developer: Space Slug Studios."
382120,Journey To The Center Of The Earth,0.0,False,"Adventure, Casual, Free To Play, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","Indie, Adventure, Casual, Platformer, Free to Play","Windows, Mac, Linux",68.97,696,2015.0,65.0,4.2,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/382120/header.jpg?t=1573521503,https://store.steampowered.com/app/382120,"You love riddles and to combine logically? You love Jump 'n' Runs? You don't want to fight but you still want a challenge? Then you will love this Journey to the Center of the Earth! Control three adventurers with unique powers at the same time, or guide them individually in this narrative 2D puzzle platformer...","Game: Journey To The Center Of The Earth. Description: You love riddles and to combine logically? You love Jump 'n' Runs? You don't want to fight but you still want a challenge? Then you will love this Journey to the Center of the Earth! Control three adventurers with unique powers at the same time, or guide them individually in this narrative 2D puzzle platformer... Genres: Adventure, Casual, Free To Play, Indie. Categories: Single-player, Full controller support, Steam Trading Cards, Family Sharing. Community tags: Indie, Adventure, Casual, Platformer, Free to Play. Supported platforms: Windows, Mac, Linux. Developer: InSayn."
419480,Starpoint Gemini Warlords,34.99,False,"Action, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Space, RPG, Open World, Strategy, Simulation, Sci-fi, Space Sim, 4X, Singleplayer, Sandbox",Windows,73.41,3532,2017.0,73.0,7.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/419480/header.jpg?t=1732638771,https://store.steampowered.com/app/419480,Strategy from the front lines! Starpoint Gemini Warlords combines 3rd person capital spaceship combat with 4X strategy and RPG gameplay elements. Build mighty war fleets and send them into battle or lead them into combat yourself. Become the Warlord and conquer the Gemini system!,"Game: Starpoint Gemini Warlords. Description: Strategy from the front lines! Starpoint Gemini Warlords combines 3rd person capital spaceship combat with 4X strategy and RPG gameplay elements. Build mighty war fleets and send them into battle or lead them into combat yourself. Become the Warlord and conquer the Gemini system! Genres: Action, RPG, Simulation, Strategy. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing. Community tags: Space, RPG, Open World, Strategy, Simulation, Sci-fi, Space Sim, 4X, Singleplayer, Sandbox. Supported platforms: Windows. Developer: Little Green Men Games."
1283970,YoloMouse - Cursor Changer,3.99,False,"Action, Indie, Animation & Modeling, Design & Illustration, Education, Photo Editing, Software Training, Utilities, Game Development","Steam Workshop, Adjustable Text Size, Camera Comfort, Color Alternatives, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Save Anytime, Includes level editor","Utilities, Design & Illustration, Animation & Modeling, Software Training, Education, Software, Funny, Gaming, Memes, First-Person",Windows,92.42,2336,2020.0,,972.4,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1283970/eeb3c90b2e7f8869824802779884a3b6d8c7f04c/header.jpg?t=1774067730,https://store.steampowered.com/app/1283970,"Make your game or app cursor stylish and always visible. Replace, resize, recolor, and enhance with effects and animated styles. Create and share via Steam Workshop.","Game: YoloMouse - Cursor Changer. Description: Make your game or app cursor stylish and always visible. Replace, resize, recolor, and enhance with effects and animated styles. Create and share via Steam Workshop. Genres: Action, Indie, Animation & Modeling, Design & Illustration, Education, Photo Editing, Software Training, Utilities, Game Development. Categories: Steam Workshop, Adjustable Text Size, Camera Comfort, Color Alternatives, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Save Anytime, Includes level editor. Community tags: Utilities, Design & Illustration, Animation & Modeling, Software Training, Education, Software, Funny, Gaming, Memes, First-Person. Supported platforms: Windows. Developer: Dragonrise Games."
1016920,Unrailed!,19.99,False,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Multiplayer, Co-op, Online Co-Op, Local Co-Op, Casual, Trains, Local Multiplayer, Action, Procedural Generation, Indie","Windows, Mac, Linux",93.34,18669,2020.0,77.0,6.1,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1016920/header.jpg?t=1773842519,https://store.steampowered.com/app/1016920,"Unrailed! is a co-op multiplayer game where you have to work together with your friends to build a train track across endless procedurally generated worlds. Master random encounters with its inhabitants, upgrade your train and keep it from derailing!","Game: Unrailed!. Description: Unrailed! is a co-op multiplayer game where you have to work together with your friends to build a train track across endless procedurally generated worlds. Master random encounters with its inhabitants, upgrade your train and keep it from derailing! Genres: Action, Casual, Indie. Categories: Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing. Community tags: Multiplayer, Co-op, Online Co-Op, Local Co-Op, Casual, Trains, Local Multiplayer, Action, Procedural Generation, Indie. Supported platforms: Windows, Mac, Linux. Developer: Indoor Astronaut."
48800,Ship Simulator Extremes,4.99,False,Simulation,"Single-player, Multi-player, Family Sharing","Simulation, Realistic, Naval, Open World, Multiplayer, Singleplayer, Adventure, Driving",Windows,50.84,2262,2010.0,49.0,20.3,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/48800/header.jpg?t=1710237847,https://store.steampowered.com/app/48800,"VSTEP and Paradox are proud to announce the next installment of the acclaimed Ship Simulator series. With over 550K copies sold, the series returns to take you into the most extreme conditions on earth… Ever wonder how it feels to sail a half-million-ton supertanker through the perfect storm?","Game: Ship Simulator Extremes. Description: VSTEP and Paradox are proud to announce the next installment of the acclaimed Ship Simulator series. With over 550K copies sold, the series returns to take you into the most extreme conditions on earth… Ever wonder how it feels to sail a half-million-ton supertanker through the perfect storm? Genres: Simulation. Categories: Single-player, Multi-player, Family Sharing. Community tags: Simulation, Realistic, Naval, Open World, Multiplayer, Singleplayer, Adventure, Driving. Supported platforms: Windows. Developer: VStep."
235900,RPG Maker XP,24.99,False,"RPG, Design & Illustration, Education, Web Publishing, Game Development",Single-player,"Game Development, RPG, RPGMaker, Web Publishing, Design & Illustration, Software, Anime, JRPG, Education, GameMaker",Windows,94.19,1755,2013.0,,24.1,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/235900/header.jpg?t=1724913422,https://store.steampowered.com/app/235900,"RPG MAKER lets you create an original role-playing game without any prior specialized knowledge or training. RPG MAKER XP is full of the functions you've been asking for, including game data encryption and a scripting feature that lets you change the very heart of the RPG MAKER engine.","Game: RPG Maker XP. Description: RPG MAKER lets you create an original role-playing game without any prior specialized knowledge or training. RPG MAKER XP is full of the functions you've been asking for, including game data encryption and a scripting feature that lets you change the very heart of the RPG MAKER engine. Genres: RPG, Design & Illustration, Education, Web Publishing, Game Development. Categories: Single-player. Community tags: Game Development, RPG, RPGMaker, Web Publishing, Design & Illustration, Software, Anime, JRPG, Education, GameMaker. Supported platforms: Windows. Developer: Gotcha Gotcha Games, KADOKAWA, Yoji Ojima."
431240,Golf With Your Friends,1.49,False,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","Multiplayer, Casual, Mini Golf, Sports, Golf, Indie, Funny, Family Friendly, Co-op, Singleplayer","Windows, Mac, Linux",88.11,67080,2020.0,,12.5,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/431240/header.jpg?t=1771860670,https://store.steampowered.com/app/431240,"Why have friends if not to play Golf... With Your Friends! Nothing is out of bounds as you take on courses filled with fast paced, exciting, simultaneous mini golf for up to 12 players!","Game: Golf With Your Friends. Description: Why have friends if not to play Golf... With Your Friends! Nothing is out of bounds as you take on courses filled with fast paced, exciting, simultaneous mini golf for up to 12 players! Genres: Casual, Indie, Sports. Categories: Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing. Community tags: Multiplayer, Casual, Mini Golf, Sports, Golf, Indie, Funny, Family Friendly, Co-op, Singleplayer. Supported platforms: Windows, Mac, Linux. Developer: Blacklight Interactive, Team17."
848480,Creeper World 4,24.99,False,"Action, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Cloud, Stats, Includes level editor, Family Sharing","Tower Defense, Wargame, Real Time Tactics, Building, RTS, Space, Strategy, 3D, Physics, War",Windows,95.19,4365,2020.0,,31.4,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/848480/header.jpg?t=1688931316,https://store.steampowered.com/app/848480,The unstoppable fluid enemy has returned and destroyed every world in its path! Defend against Creeper as it floods across the 3D terrain in this real time strategy game where the enemy is a fluid.,"Game: Creeper World 4. Description: The unstoppable fluid enemy has returned and destroyed every world in its path! Defend against Creeper as it floods across the 3D terrain in this real time strategy game where the enemy is a fluid. Genres: Action, Casual, Indie, Simulation, Strategy. Categories: Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Cloud, Stats, Includes level editor, Family Sharing. Community tags: Tower Defense, Wargame, Real Time Tactics, Building, RTS, Space, Strategy, 3D, Physics, War. Supported platforms: Windows. Developer: Knuckle Cracker."
1206240,Talvisota - Winter War,0.0,True,"Action, Massively Multiplayer, Simulation","Multi-player, PvP, Online PvP, LAN PvP","Action, Massively Multiplayer, Simulation, FPS, War, Military, Gore, Violent, Free to Play, Strategy",Windows,88.35,1082,2020.0,,1.9,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1206240/header.jpg?t=1586783069,https://store.steampowered.com/app/1206240,"Talvisota for Rising Storm 2 brings players from the steaming jungles of Vietnam to the frozen forests of Finland, during the Soviet-Finnish Winter War of the late 1930s.","Game: Talvisota - Winter War. Description: Talvisota for Rising Storm 2 brings players from the steaming jungles of Vietnam to the frozen forests of Finland, during the Soviet-Finnish Winter War of the late 1930s. Genres: Action, Massively Multiplayer, Simulation. Categories: Multi-player, PvP, Online PvP, LAN PvP. Community tags: Action, Massively Multiplayer, Simulation, FPS, War, Military, Gore, Violent, Free to Play, Strategy. Supported platforms: Windows. Developer: Talvisota Team."
200390,Oil Rush,0.0,True,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards","Strategy, Indie, RTS, Tower Defense, Dystopian, Naval, Singleplayer, Post-apocalyptic, Multiplayer","Windows, Mac, Linux",57.45,510,2012.0,67.0,2.1,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/200390/header.jpg?t=1706247865,https://store.steampowered.com/app/200390,"Oil Rush is a naval strategy game that takes place in a world where nuclear war has melted the ice caps, changing the face of the planet forever. Oil Rush offers unique gameplay, avoiding micromanagement of every single unit, while still providing full control over all important aspects of strategy and economy.","Game: Oil Rush. Description: Oil Rush is a naval strategy game that takes place in a world where nuclear war has melted the ice caps, changing the face of the planet forever. Oil Rush offers unique gameplay, avoiding micromanagement of every single unit, while still providing full control over all important aspects of strategy and economy. Genres: Indie, Strategy. Categories: Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards. Community tags: Strategy, Indie, RTS, Tower Defense, Dystopian, Naval, Singleplayer, Post-apocalyptic, Multiplayer. Supported platforms: Windows, Mac, Linux. Developer: Unigine Corp.."
375910,Anno 2205™,39.99,False,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards","City Builder, Strategy, Simulation, Futuristic, 4X, Sci-fi, Economy, Singleplayer, Space, Resource Management",Windows,69.65,5993,2015.0,72.0,24.2,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/375910/header.jpg?t=1692034365,https://store.steampowered.com/app/375910,"In Anno 2205™, you join humankind‘s next step into the future with the promise to build a better tomorrow. You conquer Earth, establishing rich, bustling cities and grand industrial complexes, but to secure the prosperity of your people, you must travel into space.","Game: Anno 2205™. Description: In Anno 2205™, you join humankind‘s next step into the future with the promise to build a better tomorrow. You conquer Earth, establishing rich, bustling cities and grand industrial complexes, but to secure the prosperity of your people, you must travel into space. Genres: Simulation, Strategy. Categories: Single-player, Steam Achievements, Steam Trading Cards. Community tags: City Builder, Strategy, Simulation, Futuristic, 4X, Sci-fi, Economy, Singleplayer, Space, Resource Management. Supported platforms: Windows. Developer: Blue Byte."
569610,Distant Space,0.49,False,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","Shoot 'Em Up, Indie, Arcade, Space, Pixel Graphics, Casual, Action, Adventure, Difficult, 2D",Windows,79.45,399,2016.0,,6.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/569610/header.jpg?t=1761081429,https://store.steampowered.com/app/569610,"Distant Space are present the arcade game of cosmic fights in arcade style of the 80's, this is a game where you can control the spaceship and forced to destroy extraterrestrials, which are moving in the certain order.","Game: Distant Space. Description: Distant Space are present the arcade game of cosmic fights in arcade style of the 80's, this is a game where you can control the spaceship and forced to destroy extraterrestrials, which are moving in the certain order. Genres: Action, Adventure, Casual, Indie. Categories: Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing. Community tags: Shoot 'Em Up, Indie, Arcade, Space, Pixel Graphics, Casual, Action, Adventure, Difficult, 2D. Supported platforms: Windows. Developer: PixelMouse."
